volume,category,title,source_unit,content_text,option_a,option_b,option_c,option_d,correct_answer,explanation,difficulty,tags,booklet,chapter,topic
第一冊,生命的基本單位,細胞的代謝,自然第一冊_生命的基本單位_細胞的代謝,小胖早上到便利商店買麵包時，發現有兩種看起來都很好吃，但他只夠買一個，兩種麵包的營養標示如下所示，請回答下列問題： 甲：醣類35克、脂質10克、蛋白質4克、鈉300毫克；乙：醣類25克、脂質20克、蛋白質3克、鈉100毫克 請問在人體細胞內要將上述養分轉換成能量的是哪一種構造？,細胞核,粒線體,液胞,細胞膜,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,細胞的代謝 | 自然第一冊_生命的基本單位_細胞的代謝,第一冊,生命的基本單位,細胞的代謝
第一冊,生命的基本單位,細胞的代謝,自然第一冊_生命的基本單位_細胞的代謝,關於將養分代謝產生能量的過程，下列敘述何者錯誤？,有氧氣參與,稱為消化作用,產生能量也產生廢物,與甲狀腺素有關,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,細胞的代謝 | 自然第一冊_生命的基本單位_細胞的代謝,第一冊,生命的基本單位,細胞的代謝
第一冊,生命的基本單位,細胞的代謝,自然第一冊_生命的基本單位_細胞的代謝,小胖 最近立志要減肥，他想起老師說過：『熱量太高的食物，吃了會胖』，請問他該選擇哪一,種？,甲,乙,都一樣,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,細胞的代謝 | 自然第一冊_生命的基本單位_細胞的代謝,第一冊,生命的基本單位,細胞的代謝
第一冊,生命的基本單位,細胞的基本構造與功能,自然第一冊_生命的基本單位_細胞的基本構造與功能,自然／第 1 冊／生命的基本單位／細胞的基本構造與功能 ／【題目卷】 下列哪一個構造是動物細胞缺乏而植物細胞必備的？,葉綠體,細胞壁,細胞核,粒線體,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,細胞的基本構造與功能 | 自然第一冊_生命的基本單位_細胞的基本構造與功能,第一冊,生命的基本單位,細胞的基本構造與功能
第一冊,生命的基本單位,細胞的基本構造與功能,自然第一冊_生命的基本單位_細胞的基本構造與功能,(甲)調節反光鏡 (乙)轉動旋轉盤，使低倍物鏡對準鏡台上的圓孔 (丙)轉動粗調節輪 (丁)轉動細調節輪。 上列是使用複式顯微鏡觀察物體的步驟，其正確順序為,甲乙丙丁,乙甲丙丁,丙甲乙丁,乙甲丁丙,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,細胞的基本構造與功能 | 自然第一冊_生命的基本單位_細胞的基本構造與功能,第一冊,生命的基本單位,細胞的基本構造與功能
第一冊,生命的基本單位,細胞的基本構造與功能,自然第一冊_生命的基本單位_細胞的基本構造與功能,植物細胞內的構造有細胞膜、細胞核、細胞質、葉綠體、細胞壁、粒線體、和液胞，其中有幾項是一般 動物細胞中所沒有的？,2項,3項,4項,5項,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,細胞的基本構造與功能 | 自然第一冊_生命的基本單位_細胞的基本構造與功能,第一冊,生命的基本單位,細胞的基本構造與功能
第一冊,生命的基本單位,細胞的基本構造與功能,自然第一冊_生命的基本單位_細胞的基本構造與功能,下列有關細胞的敘述，何者正確？,植物細胞的排列通常比動物細胞規則，因為植物細胞具有葉綠體,在洋蔥表皮細胞及水蘊草細胞中，都可觀察到綠色的顆粒,動物細胞皆為圓球狀，植物細胞皆為長方體狀,動植物細胞內、外物質的進出都必須由細胞膜控制,D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,細胞的基本構造與功能 | 自然第一冊_生命的基本單位_細胞的基本構造與功能,第一冊,生命的基本單位,細胞的基本構造與功能
第一冊,生命的基本單位,細胞的基本構造與功能,自然第一冊_生命的基本單位_細胞的基本構造與功能,動植物細胞內、外物質的進出都必須由細胞膜控制,關於細胞內各種胞器的敘述何者錯誤？,粒腺體可以代謝葡萄糖產生能量,液胞具有儲存水分、廢物的功能,葉綠體可以行光合作用,D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,細胞的基本構造與功能 | 自然第一冊_生命的基本單位_細胞的基本構造與功能,第一冊,生命的基本單位,細胞的基本構造與功能
第一冊,生命的基本單位,細胞的基本構造與功能,自然第一冊_生命的基本單位_細胞的基本構造與功能,染色體位於細胞質內含有遺傳物質，可以控制細胞活動 假設所有細胞內的食鹽濃度均為1％，下列哪一個選項內的細胞會脹破？,香菇細胞，在0.5％食鹽水溶液中,紅血球細胞，在2％食鹽水溶液中,金魚藻細胞，在0.5％食鹽水溶液中,眼蟲，在0.5％食鹽水溶液中,D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,細胞的基本構造與功能 | 自然第一冊_生命的基本單位_細胞的基本構造與功能,第一冊,生命的基本單位,細胞的基本構造與功能
第一冊,生命的基本單位,細胞的基本構造與功能,自然第一冊_生命的基本單位_細胞的基本構造與功能,若將甲、乙、丙三種細胞置於0.2M溶液中，發現甲萎縮，乙維持細胞形狀，丙脹破。則下列敘述何者 正確？,丙不可能是植物細胞,甲細胞質濃度大於0.2M,丙細胞質濃度小於0.2M,若再將乙細胞置於蒸餾水中，仍然不脹破,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,細胞的基本構造與功能 | 自然第一冊_生命的基本單位_細胞的基本構造與功能,第一冊,生命的基本單位,細胞的基本構造與功能
第一冊,生命的基本單位,細胞的基本構造與功能,自然第一冊_生命的基本單位_細胞的基本構造與功能,魯夫確認了生物樣本之後，想要再區分是動物或是植物，他應該根據哪一個標準來確認？,會不會動,會不會行光合作用,有沒有細胞壁,呼吸時吸入的是哪一種氣體。,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,細胞的基本構造與功能 | 自然第一冊_生命的基本單位_細胞的基本構造與功能,第一冊,生命的基本單位,細胞的基本構造與功能
第一冊,生命的基本單位,細胞的基本構造與功能,自然第一冊_生命的基本單位_細胞的基本構造與功能,使用高倍顯微鏡不可動,粗調節輪,細調節輪,反光鏡,光圈,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,細胞的基本構造與功能 | 自然第一冊_生命的基本單位_細胞的基本構造與功能,第一冊,生命的基本單位,細胞的基本構造與功能
第一冊,生命的基本單位,細胞的基本構造與功能,自然第一冊_生命的基本單位_細胞的基本構造與功能,有關顯微鏡敘述何者錯誤？,複式顯微鏡呈像上下顛倒左右相反,解剖顯微鏡呈像較立體與原物一樣,電子顯微鏡可看到S.A.R.S.病毒,三種顯微鏡光源皆相同,D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,細胞的基本構造與功能 | 自然第一冊_生命的基本單位_細胞的基本構造與功能,第一冊,生命的基本單位,細胞的基本構造與功能
第一冊,生命的基本單位,細胞的基本構造與功能,自然第一冊_生命的基本單位_細胞的基本構造與功能,用目鏡15X，物鏡40X複式顯微鏡視野中，測得口腔上皮細胞寬6mm則實際寬為,600 mm,0.006 mm,240mm,0.01mm,D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,細胞的基本構造與功能 | 自然第一冊_生命的基本單位_細胞的基本構造與功能,第一冊,生命的基本單位,細胞的基本構造與功能
第一冊,生命的基本單位,細胞的基本構造與功能,自然第一冊_生命的基本單位_細胞的基本構造與功能,表皮細胞與保衛細胞比較正確的是,前者可行光合作用,後者不行光合作用,前者司保護,後者司保護,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,細胞的基本構造與功能 | 自然第一冊_生命的基本單位_細胞的基本構造與功能,第一冊,生命的基本單位,細胞的基本構造與功能
第一冊,生命的基本單位,細胞的基本構造與功能,自然第一冊_生命的基本單位_細胞的基本構造與功能,在一張紙上寫放在解剖顯微鏡下觀察，結果只看到「B」，此時將載玻片向右移動，則可看到何種影 像如何移動？,右,左,上,下,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,細胞的基本構造與功能 | 自然第一冊_生命的基本單位_細胞的基本構造與功能,第一冊,生命的基本單位,細胞的基本構造與功能
第一冊,生命的基本單位,細胞的基本構造與功能,自然第一冊_生命的基本單位_細胞的基本構造與功能,下圖為四種不同的細胞構造圖，根據其形狀推測，哪些具有保護的功能？,甲乙丙,甲丁,乙丙,甲丙丁,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,細胞的基本構造與功能 | 自然第一冊_生命的基本單位_細胞的基本構造與功能,第一冊,生命的基本單位,細胞的基本構造與功能
第一冊,生命的基本單位,細胞的基本構造與功能,自然第一冊_生命的基本單位_細胞的基本構造與功能,用複式顯微鏡觀察細胞，下列敘述何者錯誤,先使用高倍率的物鏡找到細胞,由低倍換成高倍時，視野內所見範圍變小,由低倍換成高倍時，視野內的亮度變暗,若其他條件不變，則物鏡越長，放大倍率越高,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,細胞的基本構造與功能 | 自然第一冊_生命的基本單位_細胞的基本構造與功能,第一冊,生命的基本單位,細胞的基本構造與功能
第一冊,生命的基本單位,細胞的基本構造與功能,自然第一冊_生命的基本單位_細胞的基本構造與功能,若其他條件不變，則物鏡越長，放大倍率越高 使用解剖顯微鏡時，想要兩眼能同時看到載物板上的物體，應調整哪一構造？,眼距調整器,眼焦調整器,粗調固定器,細調節輪,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,細胞的基本構造與功能 | 自然第一冊_生命的基本單位_細胞的基本構造與功能,第一冊,生命的基本單位,細胞的基本構造與功能
第一冊,生命的基本單位,細胞的基本構造與功能,自然第一冊_生命的基本單位_細胞的基本構造與功能,將複式顯微鏡下的視野由圖(一)變為圖(二)時，會用到下列哪些步驟？(A)轉動粗調節輪 (B)轉動細調節 輪 (C)將載玻片向左下方移動(D)將載玻片向右上方移動 (E)光圈放大，改用凹面反光鏡(F)光圈縮小，改用平面 反光鏡 (G)轉動旋轉盤，換成高倍鏡 請寫出正確的順序,DGEBA,BAGFD,CGABE,CGEB,D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,細胞的基本構造與功能 | 自然第一冊_生命的基本單位_細胞的基本構造與功能,第一冊,生命的基本單位,細胞的基本構造與功能
第一冊,生命的基本單位,細胞的基本構造與功能,自然第一冊_生命的基本單位_細胞的基本構造與功能,複式顯微鏡若目鏡為10倍，物鏡為20倍，則放大倍率為,10倍,20倍,200倍,400倍,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,細胞的基本構造與功能 | 自然第一冊_生命的基本單位_細胞的基本構造與功能,第一冊,生命的基本單位,細胞的基本構造與功能
第一冊,生命的基本單位,細胞的基本構造與功能,自然第一冊_生命的基本單位_細胞的基本構造與功能,以複式顯微鏡觀察池水中的小生物，當小生物往左上方移動而離開視野時，應將玻片標本往,左上方,左下方,右上方,右下方移動，才可以使其再回到視野中央。,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,細胞的基本構造與功能 | 自然第一冊_生命的基本單位_細胞的基本構造與功能,第一冊,生命的基本單位,細胞的基本構造與功能
